Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1779960480,10,GET,GET /api/products/?page={page}&page_size={page_size},0.250000,0.000000,490,490,490,490,490,490,490,490,490,490,490,2,0,250,371.21453650000194,249.87223400000147,492.55683900000236,1718.0
1779960480,10,GET,GET /api/products/?search={keyword},0.000000,0.000000,280,280,280,280,280,280,280,280,280,280,280,2,0,250.73964599999954,264.4503424999982,250.73964599999954,278.1610389999969,56.0
1779960480,10,GET,GET /api/products/?search={keyword}&min_price={min_price}&max_price={max_price}&in_stock={value},0.250000,0.000000,330,330,330,330,330,330,330,330,330,330,330,2,0,242.72018200000645,284.5494240000015,242.72018200000645,326.37866599999654,56.0
1779960480,10,GET,GET /api/products/?sort_by=price&sort_order=asc,0.250000,0.000000,400,400,640,640,640,640,640,640,640,640,640,5,0,400,410.23607780000054,242.55589599999894,643.7725070000013,3410.0
1779960480,10,GET,GET /api/products/?sort_by=price&sort_order=desc,0.125000,0.000000,430,430,430,430,430,430,430,430,430,430,430,2,0,342.10172800000294,385.3807845000006,342.10172800000294,428.6598409999982,3453.0
1779960480,10,GET,GET /api/products/{id},0.625000,0.000000,300,320,330,330,460,460,460,460,460,460,460,9,0,320,339.9279289999997,253.81185899999537,462.6309630000023,171.22222222222223
1779960480,10,POST,POST /api/orders/,1.375000,0.000000,380,380,380,410,470,500,500,500,500,500,500,19,0,330,351.9291236315792,253.33187900000098,501.37618800000183,99.10526315789474
1779960480,10,,Aggregated,5.750000,0.000000,350,410,460,460,540,640,700,740,740,740,740,86,0,350,378.820281023256,242.1057240000053,738.088753999996,1456.7906976744187
1779960481,10,GET,GET /api/orders/{id},1.111111,0.000000,380,410,430,460,460,470,470,470,470,470,470,21,0,380,360.0806112857141,246.43016399999595,485.6577030000011,248.1904761904762
1779960481,10,GET,GET /api/products/,1.444444,0.000000,410,440,460,540,640,690,700,700,700,700,700,23,0,410,424.8081057826099,243.12436900000023,738.088753999996,3512.0
1779960481,10,GET,GET /api/products/?in_stock={value},0.111111,0.000000,240,240,300,300,300,300,300,300,300,300,300,3,0,242.1057240000053,262.3886596666717,242.1057240000053,300.3653610000043,2477.6666666666665
1779960481,10,GET,GET /api/products/?min_price={min_price}&max_price={max_price},0.222222,0.000000,560,560,690,690,690,690,690,690,690,690,690,4,0,290,452.98403674999753,264.7175749999988,692.2789459999947,2431.75
1779960481,10,GET,GET /api/products/?page={page},0.333333,0.000000,310,310,320,320,320,320,320,320,320,320,320,5,0,310,305.7368675999996,243.647928999998,376.42270100000275,3338.2
